subject,channel,mean_isc_z,signal_type,stimulus
27,lTPJ,0.01363025369705875,HbR,Splitscreen
27,ldlPFC,0.029293630697517024,HbR,Splitscreen
27,rTPJ,0.02113812444261373,HbR,Splitscreen
27,rdlPFC,0.011647684930367122,HbR,Splitscreen
27,vmPFC,0.020810706614517376,HbR,Splitscreen
28,dmPFC,-0.008345806513280419,HbR,Splitscreen
28,lTPJ,0.017048869311394273,HbR,Splitscreen
28,ldlPFC,0.03096216829372845,HbR,Splitscreen
28,rTPJ,-3.5021958994308303e-5,HbR,Splitscreen
28,rdlPFC,0.022329841516219112,HbR,Splitscreen
28,vmPFC,0.03358619357360135,HbR,Splitscreen
29,dmPFC,-0.014074924295735274,HbR,Splitscreen
29,lTPJ,-2.4250576419178197e-4,HbR,Splitscreen
29,ldlPFC,-0.013969123591771592,HbR,Splitscreen
29,rTPJ,0.01794785585822102,HbR,Splitscreen
29,rdlPFC,-0.01899913136659283,HbR,Splitscreen
29,vmPFC,0.0010410305442496617,HbR,Splitscreen
30,dmPFC,-0.01874605647725884,HbR,Splitscreen
30,lTPJ,0.01319554440456051,HbR,Splitscreen
30,ldlPFC,0.05351613723088825,HbR,Splitscreen
30,rTPJ,0.030626582805817294,HbR,Splitscreen
30,rdlPFC,-0.010836513915031903,HbR,Splitscreen
30,vmPFC,0.019689310784311024,HbR,Splitscreen
31,dmPFC,-0.02059207226938994,HbR,Splitscreen
31,lTPJ,0.0051260921785369375,HbR,Splitscreen
31,ldlPFC,0.015401067792130392,HbR,Splitscreen
31,rTPJ,-0.060339751021145124,HbR,Splitscreen
31,rdlPFC,0.010713127166395907,HbR,Splitscreen
31,vmPFC,0.0013879933582105163,HbR,Splitscreen
32,dmPFC,-0.02341245562898207,HbR,Splitscreen
32,lTPJ,0.022435755113622054,HbR,Splitscreen
32,ldlPFC,-0.0028616452569000823,HbR,Splitscreen
32,rTPJ,0.06549047370410403,HbR,Splitscreen
32,rdlPFC,0.0026104226726735417,HbR,Splitscreen
32,vmPFC,0.011347514125544656,HbR,Splitscreen
33,dmPFC,-0.01684589385159301,HbR,Splitscreen
33,lTPJ,0.013579079928130447,HbR,Splitscreen
33,ldlPFC,0.051286804145358696,HbR,Splitscreen
33,rTPJ,0.026946997850489304,HbR,Splitscreen
33,rdlPFC,0.011501404265504151,HbR,Splitscreen
33,vmPFC,0.02620068458522899,HbR,Splitscreen
34,dmPFC,0.03270836528098639,HbR,Splitscreen
34,lTPJ,0.02313729344254914,HbR,Splitscreen
34,ldlPFC,0.008022116815177865,HbR,Splitscreen
34,rTPJ,0.029987040447380924,HbR,Splitscreen
34,rdlPFC,0.008100203478906725,HbR,Splitscreen
34,vmPFC,0.012392506943150788,HbR,Splitscreen
35,dmPFC,-0.0030083910209656116,HbR,Splitscreen
35,lTPJ,0.05554166216190978,HbR,Splitscreen
35,ldlPFC,0.009666158985200301,HbR,Splitscreen
35,rTPJ,0.12911825437910684,HbR,Splitscreen
35,rdlPFC,-0.0011656513298219206,HbR,Splitscreen
35,vmPFC,0.006621974131755209,HbR,Splitscreen
36,dmPFC,0.0038637318392055774,HbR,Splitscreen
36,ldlPFC,0.019529536774338305,HbR,Splitscreen
36,rTPJ,0.020357487256031613,HbR,Splitscreen
36,rdlPFC,-0.009430843378672126,HbR,Splitscreen
36,vmPFC,0.027167248000806308,HbR,Splitscreen
37,dmPFC,5.06434795164172e-4,HbR,Splitscreen
37,lTPJ,0.006614017381224456,HbR,Splitscreen
37,ldlPFC,-0.010054759079441063,HbR,Splitscreen
37,rTPJ,0.013250665663473193,HbR,Splitscreen
37,rdlPFC,-0.020743385357703502,HbR,Splitscreen
37,vmPFC,-0.012149321110655186,HbR,Splitscreen
40,dmPFC,0.0021925166753006737,HbR,Splitscreen
40,lTPJ,0.015295785265114385,HbR,Splitscreen
40,ldlPFC,0.01580717804152595,HbR,Splitscreen
40,rTPJ,0.017684058093428396,HbR,Splitscreen
40,rdlPFC,0.02379238004063633,HbR,Splitscreen
40,vmPFC,-7.085713508024883e-4,HbR,Splitscreen
41,dmPFC,0.02509729045127979,HbR,Splitscreen
41,lTPJ,0.0192934795253155,HbR,Splitscreen
41,ldlPFC,0.038544783993628914,HbR,Splitscreen
41,rTPJ,0.03624563766224568,HbR,Splitscreen
41,rdlPFC,0.01771623861407077,HbR,Splitscreen
41,vmPFC,-0.012985377576847687,HbR,Splitscreen
42,dmPFC,-0.020369168623254955,HbR,Splitscreen
42,lTPJ,-0.01367676937228003,HbR,Splitscreen
42,ldlPFC,0.01886333890701281,HbR,Splitscreen
42,rTPJ,-0.017425745376988672,HbR,Splitscreen
42,rdlPFC,0.013704951637941555,HbR,Splitscreen
42,vmPFC,-0.013384783322451226,HbR,Splitscreen
43,dmPFC,0.01125674887330111,HbR,Splitscreen
43,lTPJ,0.002063619946083958,HbR,Splitscreen
43,ldlPFC,0.001238758629437428,HbR,Splitscreen
43,rTPJ,0.011009439125903285,HbR,Splitscreen
43,rdlPFC,0.0020711632878345327,HbR,Splitscreen
43,vmPFC,-0.007864507260638014,HbR,Splitscreen
44,dmPFC,0.01535435674518934,HbR,Splitscreen
44,lTPJ,0.004166303721745132,HbR,Splitscreen
44,ldlPFC,2.2818384518561824e-4,HbR,Splitscreen
44,rdlPFC,-0.0023976082556272245,HbR,Splitscreen
44,vmPFC,0.009681532222808624,HbR,Splitscreen
45,dmPFC,0.01183720669012009,HbR,Splitscreen
45,lTPJ,-0.014657311201739322,HbR,Splitscreen
45,ldlPFC,-0.019194751700051912,HbR,Splitscreen
45,rTPJ,0.05398041659087016,HbR,Splitscreen
45,rdlPFC,0.007043233356885296,HbR,Splitscreen
45,vmPFC,0.0024227676323360092,HbR,Splitscreen
46,dmPFC,0.01915651727349293,HbR,Splitscreen
46,lTPJ,-0.007340606128566072,HbR,Splitscreen
46,ldlPFC,0.02471421335988641,HbR,Splitscreen
46,rTPJ,-0.001756494043165658,HbR,Splitscreen
46,rdlPFC,0.023662504503660465,HbR,Splitscreen
46,vmPFC,0.018623037439877158,HbR,Splitscreen
47,dmPFC,0.0035822542909008316,HbR,Splitscreen
47,ldlPFC,0.023488274030664596,HbR,Splitscreen
47,rdlPFC,-0.03432092873536524,HbR,Splitscreen
47,vmPFC,0.012808256235718175,HbR,Splitscreen
50,dmPFC,0.04161071266280414,HbR,Splitscreen
50,lTPJ,0.018966539047338075,HbR,Splitscreen
50,ldlPFC,0.0017892048949052256,HbR,Splitscreen
50,rTPJ,0.05090811482459631,HbR,Splitscreen
50,rdlPFC,0.006638305529380472,HbR,Splitscreen
50,vmPFC,0.010319464810700327,HbR,Splitscreen
52,dmPFC,0.025876601394933616,HbR,Splitscreen
52,lTPJ,0.02900041461424286,HbR,Splitscreen
52,ldlPFC,-0.0017098303360310546,HbR,Splitscreen
52,rTPJ,0.012840854246830152,HbR,Splitscreen
52,rdlPFC,0.021968659848781647,HbR,Splitscreen
52,vmPFC,0.03115914886567759,HbR,Splitscreen
64,dmPFC,0.007353983564020716,HbR,Splitscreen
64,lTPJ,-0.012071515809758905,HbR,Splitscreen
64,ldlPFC,-0.004538773047877363,HbR,Splitscreen
64,rTPJ,0.015872457112629922,HbR,Splitscreen
64,rdlPFC,0.00863387112472446,HbR,Splitscreen
64,vmPFC,0.0168907900177905,HbR,Splitscreen
65,dmPFC,-0.013184921859134939,HbR,Splitscreen
65,lTPJ,0.0069767134666938535,HbR,Splitscreen
65,ldlPFC,0.01663417962240373,HbR,Splitscreen
65,rTPJ,-8.070517163101039e-4,HbR,Splitscreen
65,rdlPFC,0.019543970843295132,HbR,Splitscreen
65,vmPFC,0.0058200491892197595,HbR,Splitscreen
66,dmPFC,0.020777066405435196,HbR,Splitscreen
66,lTPJ,-0.005944045464895738,HbR,Splitscreen
66,ldlPFC,0.02310994593229643,HbR,Splitscreen
66,rTPJ,-0.029242778608068187,HbR,Splitscreen
66,rdlPFC,-0.0016455838071521066,HbR,Splitscreen
66,vmPFC,0.016320258883729736,HbR,Splitscreen
69,lTPJ,-0.01308488773549564,HbR,Splitscreen
69,ldlPFC,-0.013602942083211566,HbR,Splitscreen
69,rTPJ,-0.005535802488312403,HbR,Splitscreen
69,rdlPFC,-0.02052506516053669,HbR,Splitscreen
69,vmPFC,0.006246836671510785,HbR,Splitscreen
70,dmPFC,-0.011975050454474069,HbR,Splitscreen
70,lTPJ,-0.01818325503188716,HbR,Splitscreen
70,ldlPFC,0.009044022405629109,HbR,Splitscreen
70,rTPJ,-0.0015780117446216229,HbR,Splitscreen
70,rdlPFC,0.01358655363158072,HbR,Splitscreen
70,vmPFC,-0.0017293690078437145,HbR,Splitscreen
71,dmPFC,-7.070573057790954e-4,HbR,Splitscreen
71,lTPJ,-0.04972273904272706,HbR,Splitscreen
71,ldlPFC,-0.011180641898056464,HbR,Splitscreen
71,rTPJ,-0.013121092040767248,HbR,Splitscreen
71,rdlPFC,-0.029274004860391858,HbR,Splitscreen
71,vmPFC,-0.030990787853615354,HbR,Splitscreen
73,dmPFC,-0.0027527144772397576,HbR,Splitscreen
73,lTPJ,0.057727307275723685,HbR,Splitscreen
73,ldlPFC,-7.269892822021822e-4,HbR,Splitscreen
73,rTPJ,0.0963659740906188,HbR,Splitscreen
73,rdlPFC,0.04017490109762104,HbR,Splitscreen
73,vmPFC,-0.0077062915105294,HbR,Splitscreen
75,dmPFC,Inf,HbR,Splitscreen
75,lTPJ,Inf,HbR,Splitscreen
75,ldlPFC,Inf,HbR,Splitscreen
75,rTPJ,Inf,HbR,Splitscreen
75,rdlPFC,0.18400170036333025,HbR,Splitscreen
75,vmPFC,Inf,HbR,Splitscreen
80,dmPFC,-0.005748140687229271,HbR,Splitscreen
80,lTPJ,-0.01689131659821312,HbR,Splitscreen
80,ldlPFC,-0.006386964479745652,HbR,Splitscreen
80,rTPJ,0.08242394609716712,HbR,Splitscreen
80,rdlPFC,-0.007545581860773405,HbR,Splitscreen
80,vmPFC,0.00656310565030674,HbR,Splitscreen
81,dmPFC,-0.019779704503517754,HbR,Splitscreen
81,lTPJ,0.026938599033110806,HbR,Splitscreen
81,ldlPFC,0.015307625365389078,HbR,Splitscreen
81,rTPJ,0.06689824786234537,HbR,Splitscreen
81,rdlPFC,-0.003992847770598673,HbR,Splitscreen
81,vmPFC,-0.034610344595311746,HbR,Splitscreen
82,dmPFC,-6.741159865606302e-4,HbR,Splitscreen
82,lTPJ,0.046144823617441356,HbR,Splitscreen
82,ldlPFC,0.026516185103598707,HbR,Splitscreen
82,rTPJ,0.030232782656636672,HbR,Splitscreen
82,rdlPFC,0.014541901594560687,HbR,Splitscreen
82,vmPFC,-0.006327657605849809,HbR,Splitscreen
84,dmPFC,0.004423227540491539,HbR,Splitscreen
84,lTPJ,-0.010356180749621184,HbR,Splitscreen
84,ldlPFC,-0.030055379252714225,HbR,Splitscreen
84,rTPJ,0.036311365151242496,HbR,Splitscreen
84,rdlPFC,0.007183395074236313,HbR,Splitscreen
84,vmPFC,0.013897963519766451,HbR,Splitscreen
86,dmPFC,-0.0023308186607074537,HbR,Splitscreen
86,lTPJ,0.02392118900034,HbR,Splitscreen
86,ldlPFC,0.0071822193666810415,HbR,Splitscreen
86,rTPJ,0.08596339996554417,HbR,Splitscreen
86,rdlPFC,0.007275684982061831,HbR,Splitscreen
86,vmPFC,0.03675557361056016,HbR,Splitscreen
87,dmPFC,-0.003967210586360321,HbR,Splitscreen
87,lTPJ,-0.010786053593412363,HbR,Splitscreen
87,ldlPFC,-0.020102329962440258,HbR,Splitscreen
87,rTPJ,0.04474359554566508,HbR,Splitscreen
87,rdlPFC,-0.010159480928595867,HbR,Splitscreen
87,vmPFC,0.008590072263476103,HbR,Splitscreen
88,dmPFC,0.016184672887902173,HbR,Splitscreen
88,lTPJ,0.0296478791370101,HbR,Splitscreen
88,ldlPFC,0.00643201418604603,HbR,Splitscreen
88,rTPJ,0.04126779856806372,HbR,Splitscreen
88,rdlPFC,0.021046393672424737,HbR,Splitscreen
88,vmPFC,0.01868777416194079,HbR,Splitscreen
89,dmPFC,-0.006721261857012309,HbR,Splitscreen
89,lTPJ,0.022263394500599675,HbR,Splitscreen
89,ldlPFC,0.009305587434345996,HbR,Splitscreen
89,rTPJ,0.024688032498766728,HbR,Splitscreen
89,rdlPFC,0.012810920010965818,HbR,Splitscreen
89,vmPFC,0.0032270021011454406,HbR,Splitscreen
90,dmPFC,-3.12797921883088e-4,HbR,Splitscreen
90,lTPJ,0.025106854803640753,HbR,Splitscreen
90,ldlPFC,-0.001520945967508143,HbR,Splitscreen
90,rTPJ,0.018509839127540936,HbR,Splitscreen
90,rdlPFC,-0.005781547889768127,HbR,Splitscreen
90,vmPFC,-0.01351401334395362,HbR,Splitscreen
91,dmPFC,0.005103445306698889,HbR,Splitscreen
91,lTPJ,0.03706563510984739,HbR,Splitscreen
91,ldlPFC,-2.3681417076022455e-4,HbR,Splitscreen
91,rTPJ,0.03247510275988245,HbR,Splitscreen
91,rdlPFC,0.012484471723900355,HbR,Splitscreen
91,vmPFC,0.0058148293945812606,HbR,Splitscreen
92,dmPFC,-0.004786481518869172,HbR,Splitscreen
92,lTPJ,0.03673513685825123,HbR,Splitscreen
92,ldlPFC,4.365999544586051e-4,HbR,Splitscreen
92,rTPJ,-0.006568160897250932,HbR,Splitscreen
92,rdlPFC,0.022764911593287217,HbR,Splitscreen
92,vmPFC,-0.016331760536333846,HbR,Splitscreen
93,dmPFC,0.01348398442458533,HbR,Splitscreen
93,lTPJ,-0.002568499707004016,HbR,Splitscreen
93,ldlPFC,0.002113148448391923,HbR,Splitscreen
93,rTPJ,0.031120310904874292,HbR,Splitscreen
93,rdlPFC,0.008565633931955734,HbR,Splitscreen
93,vmPFC,-0.02829314292399003,HbR,Splitscreen
94,dmPFC,0.0200294288663299,HbR,Splitscreen
94,lTPJ,-0.0051217036921351695,HbR,Splitscreen
94,ldlPFC,0.04036406082834253,HbR,Splitscreen
94,rTPJ,-0.005737056643297992,HbR,Splitscreen
94,rdlPFC,1.3675037407507033e-4,HbR,Splitscreen
94,vmPFC,-6.103916472381024e-4,HbR,Splitscreen
95,dmPFC,0.0046449143879080165,HbR,Splitscreen
95,lTPJ,0.045657762319061074,HbR,Splitscreen
95,ldlPFC,0.014131858749442639,HbR,Splitscreen
95,rTPJ,0.038586836699851336,HbR,Splitscreen
95,rdlPFC,0.011232915080956675,HbR,Splitscreen
95,vmPFC,-0.031638088302888334,HbR,Splitscreen
96,dmPFC,0.009399536508632305,HbR,Splitscreen
96,lTPJ,0.03661058499741522,HbR,Splitscreen
96,ldlPFC,0.024047612053124834,HbR,Splitscreen
96,rTPJ,0.03995954760026557,HbR,Splitscreen
96,rdlPFC,0.009296062929869326,HbR,Splitscreen
96,vmPFC,0.015018979911818773,HbR,Splitscreen
97,dmPFC,-0.004095364049649155,HbR,Splitscreen
97,lTPJ,0.019750453503809568,HbR,Splitscreen
97,ldlPFC,-0.0047676008033772635,HbR,Splitscreen
97,rTPJ,0.022664950656632703,HbR,Splitscreen
97,rdlPFC,0.018494515074375533,HbR,Splitscreen
97,vmPFC,0.028826761640884335,HbR,Splitscreen
98,dmPFC,-0.026231338853782697,HbR,Splitscreen
98,lTPJ,-0.024703586824782922,HbR,Splitscreen
98,ldlPFC,0.027994454367330897,HbR,Splitscreen
98,rTPJ,-0.03763479822036045,HbR,Splitscreen
98,rdlPFC,0.0018872229440679037,HbR,Splitscreen
98,vmPFC,0.025658971101502955,HbR,Splitscreen
99,dmPFC,-0.020697747528140676,HbR,Splitscreen
99,lTPJ,0.006991315892018577,HbR,Splitscreen
99,ldlPFC,-0.0033269657861958297,HbR,Splitscreen
99,rTPJ,-0.024441767960182915,HbR,Splitscreen
99,rdlPFC,3.5490340005548494e-4,HbR,Splitscreen
99,vmPFC,0.038748904957604455,HbR,Splitscreen
